volume,volume_weighted_average_price,open,close,high,low,timestamp,number_of_transactions
9.761144e6,70.4694,70.49,70.76,70.85,70.04,2021-11-02T04:00:00.0,79339
1.00169e7,70.9636,70.715,71.25,71.33,70.26,2021-11-03T04:00:00.0,81043
1.5936561e7,71.9705,72.37,72.24,72.478,71.04,2021-11-04T04:00:00.0,112721
1.3019283e7,72.9844,73.0,72.92,73.74,72.36,2021-11-05T04:00:00.0,113701
1.8742302e7,74.3665,73.32,74.56,75.03,73.12,2021-11-08T05:00:00.0,166909
2.0127255e7,75.4626,75.1,75.59,76.27,74.56,2021-11-09T05:00:00.0,174322
1.5228332e7,73.9146,74.155,73.41,75.147,73.2,2021-11-10T05:00:00.0,137058
1.2192644e7,74.4462,74.02,74.55,74.96,73.619,2021-11-11T05:00:00.0,104329
2.6553201e7,77.1436,75.02,77.3,78.02,74.95,2021-11-12T05:00:00.0,199489
1.2650712e7,77.1849,77.76,76.78,78.28,76.6,2021-11-15T05:00:00.0,112194
1.1807642e7,76.5786,76.56,76.81,77.15,75.78,2021-11-16T05:00:00.0,99027
1.1600537e7,75.716,76.48,75.46,76.57,75.19,2021-11-17T05:00:00.0,103577
1.6848232e7,76.741,76.9,77.02,77.5,75.75,2021-11-18T05:00:00.0,136335
4.721614e7,82.0881,78.93,83.03,83.86,78.93,2021-11-19T05:00:00.0,361062
3.4775207e7,85.3611,83.66,83.86,87.67,83.66,2021-11-22T05:00:00.0,293450
3.182333e7,85.6739,85.04,85.41,87.71,84.33,2021-11-23T05:00:00.0,280586
2.1666066e7,86.0907,84.75,86.21,87.155,84.61,2021-11-24T05:00:00.0,195249
1.6487233e7,83.0418,83.13,83.42,84.05,81.98,2021-11-26T05:00:00.0,151851
1.883282e7,85.3598,84.38,86.14,86.27,84.155,2021-11-29T05:00:00.0,181527
2.7301042e7,84.9549,85.58,84.0,86.92,83.95,2021-11-30T05:00:00.0,211063
3.1653636e7,87.2273,86.55,85.15,89.05,85.0,2021-12-01T05:00:00.0,301700
2.2994496e7,82.6908,82.632,82.88,83.59,81.35,2021-12-02T05:00:00.0,220232
1.9167224e7,81.858,83.71,81.62,84.43,80.64,2021-12-03T05:00:00.0,197058
1.5094888e7,82.0405,81.83,82.45,83.23,80.53,2021-12-06T05:00:00.0,166717
2.1716939e7,85.9279,84.42,85.83,87.039,84.33,2021-12-07T05:00:00.0,195362
1.2908466e7,85.5773,85.435,86.02,86.34,84.031,2021-12-08T05:00:00.0,136253
1.1964259e7,85.3863,85.3,84.93,86.54,84.63,2021-12-09T05:00:00.0,118044
1.1955861e7,85.0251,84.34,85.54,85.68,84.1301,2021-12-10T05:00:00.0,120144
1.3054432e7,85.1912,86.61,84.35,87.38,84.2,2021-12-13T05:00:00.0,137839
1.2082484e7,83.5859,83.22,83.29,84.77,82.91,2021-12-14T05:00:00.0,121552
1.3971453e7,83.8134,83.48,85.66,85.79,82.055,2021-12-15T05:00:00.0,143216
1.6503227e7,83.4931,85.88,82.69,86.32,82.133,2021-12-16T05:00:00.0,166684
2.3251154e7,82.505,81.62,83.0,83.29,80.94,2021-12-17T05:00:00.0,166480
2.2246307e7,82.6216,82.14,82.03,83.25,80.91,2021-12-20T05:00:00.0,190573
5.8363551e7,89.7215,88.99,90.68,91.14,87.35,2021-12-21T05:00:00.0,409607
1.8593895e7,89.8284,90.0,90.34,90.48,88.92,2021-12-22T05:00:00.0,153291
3.6388354e7,93.7794,90.7,94.42,95.0,90.35,2021-12-23T05:00:00.0,242764
1.7117704e7,94.1262,93.72,94.43,94.93,92.73,2021-12-27T05:00:00.0,148821
1.3683846e7,92.8982,93.75,92.94,93.89,92.06,2021-12-28T05:00:00.0,119143
3.2155808e7,95.7737,94.0,96.17,96.745,93.91,2021-12-29T05:00:00.0,219324
1.932784e7,94.5307,94.4,93.89,95.505,93.4332,2021-12-30T05:00:00.0,148027
1.3660556e7,93.5238,94.0,93.15,94.4174,93.03,2021-12-31T05:00:00.0,94834
1.8719697e7,95.0315,93.905,95.75,95.835,93.48,2022-01-03T05:00:00.0,163030
1.972502e7,95.3855,95.6,96.34,96.59,93.54,2022-01-04T05:00:00.0,192838
2.8570629e7,96.7188,95.38,94.4,98.45,94.35,2022-01-05T05:00:00.0,252639
2.2320264e7,95.6964,95.1046,95.65,96.71,94.12,2022-01-06T05:00:00.0,215099
1.4857859e7,95.0887,96.09,94.45,97.19,93.94,2022-01-07T05:00:00.0,154060
2.0289996e7,92.8089,94.26,93.89,95.67,91.04,2022-01-10T05:00:00.0,207062
